auc_b,auc_m,auc_sm,x_b,x_m,x_sm,y_b,y_m,y_sm
0.992701212717,0.991058977132,0.985805506711,,,,,,
,,,0.0,,,0.0,,
,,,0.00108203151417,,,0.738315914021,,
,,,0.00108203151417,,,0.738841780057,,
,,,0.00108203151417,,,0.739170446329,,
,,,0.00108203151417,,,0.739301912838,,
,,,0.00108203151417,,,0.739367646092,,
,,,0.00108203151417,,,0.739433379347,,
,,,0.00108203151417,,,0.739564845856,,
,,,0.00108203151417,,,0.73963057911,,
,,,0.00108203151417,,,0.739696312364,,
,,,0.00108203151417,,,0.739762045619,,
,,,0.0011496584838,,,0.739762045619,,
,,,0.0011496584838,,,0.739827778873,,
,,,0.0011496584838,,,0.739959245382,,
,,,0.0011496584838,,,0.740024978637,,
,,,0.0011496584838,,,0.740287911655,,
,,,0.0011496584838,,,0.740419378163,,
,,,0.0011496584838,,,0.740485111418,,
,,,0.0011496584838,,,0.740550844672,,
,,,0.0011496584838,,,0.740748044436,,
,,,0.0011496584838,,,0.740945244199,,
,,,0.0011496584838,,,0.741010977453,,
,,,0.0011496584838,,,0.741208177217,,
,,,0.0011496584838,,,0.741273910471,,
,,,0.0011496584838,,,0.741339643726,,
,,,0.0011496584838,,,0.741471110235,,
,,,0.0011496584838,,,0.741602576744,,
,,,0.0011496584838,,,0.741668309998,,
,,,0.0011496584838,,,0.741865509761,,
,,,0.0011496584838,,,0.74199697627,,
,,,0.0011496584838,,,0.742062709525,,
,,,0.0011496584838,,,0.742128442779,,
,,,0.0011496584838,,,0.742194176034,,
,,,0.00121728545344,,,0.742194176034,,
,,,0.00121728545344,,,0.742259909288,,
,,,0.00121728545344,,,0.742325642543,,
,,,0.00121728545344,,,0.742391375797,,
,,,0.00121728545344,,,0.742457109051,,
,,,0.00121728545344,,,0.742522842306,,
,,,0.00121728545344,,,0.74258857556,,
,,,0.00121728545344,,,0.742720042069,,
,,,0.00121728545344,,,0.742917241833,,
,,,0.00121728545344,,,0.742982975087,,
,,,0.00121728545344,,,0.743048708342,,
,,,0.00121728545344,,,0.743114441596,,
