Nt,J,lr,loss_mean,loss_std,FPR,TPR,price_mean,price_std,alg,recall,precision,f_beta
8,5,5,0.0657,0.0369920261678,0.0410693272366,0.994339880298,6.55,0.668954408013,SM-runs,0.994339880298,0.98262583317,0.99235485764
8,10,5,0.01125,0.00708431365765,0.00690728871386,0.999632761171,48.0,0.0,Baseline,0.999632761171,0.996780896954,0.999155727935
8,10,5,0.007,0.00451663591625,0.0039363526635,0.998905333765,37.85,0.357071421427,M-runs,0.998905333765,0.998169283146,0.998782188869
8,10,5,0.0552,0.0248185414559,0.032760420495,0.994983287693,8.0,0.4472135955,SM-runs,0.994983287693,0.985053190599,0.99330629031
9,3,5,0.16305,0.0366694355015,0.09935146915,0.98477450194,14.0,0.0,Baseline,0.98477450194,0.957266053525,0.980065729616
9,3,5,0.1431,0.0302785402554,0.0822553312213,0.976043962889,11.0,0.0,M-runs,0.976043962889,0.963950854611,0.973991140705
9,3,5,0.07795,0.0442961341428,0.0479656943789,0.993946879143,5.8,0.812403840464,SM-runs,0.993946879143,0.979136340625,0.991427900158
9,5,5,0.06445,0.0185134410632,0.0397396409024,0.995736427892,24.0,0.0,Baseline,0.995736427892,0.982440243053,0.993491198428
9,5,5,0.05255,0.0111016890607,0.0301781299557,0.991269677821,19.0,0.0,M-runs,0.991269677821,0.986613436437,0.990489144122
9,5,5,0.05435,0.0242286503958,0.033217436181,0.995494955703,6.55,0.668954408013,SM-runs,0.995494955703,0.985367265623,0.993783318436
9,10,5,0.0128,0.00693253200497,0.00795896573357,0.999561564272,49.0,0.0,Baseline,0.999561564272,0.996364623922,0.999026760269
9,10,5,0.0093,0.00535817132985,0.00561710291466,0.999199204157,38.45,0.589491306128,M-runs,0.999199204157,0.997460389675,0.998908700378
9,10,5,0.05275,0.0223380281135,0.0318445020989,0.995275567323,7.95,0.384057287393,SM-runs,0.995275567323,0.985781021504,0.993674139839
10,3,5,0.1429,0.019570130301,0.0865690667336,0.987108224357,15.0,0.0,Baseline,0.987108224357,0.962184418918,0.982854652865
10,3,5,0.1322,0.0277949635726,0.0743244861996,0.975428519175,11.05,0.217944947177,M-runs,0.975428519175,0.966881862134,0.973987847365
10,3,5,0.07165,0.0314885296576,0.0427806662414,0.992168278743,5.3,0.781024967591,SM-runs,0.992168278743,0.981075977006,0.990291031097
10,5,5,0.06175,0.0200096851549,0.0381808282791,0.995292092027,25.0,0.0,Baseline,0.995292092027,0.983337083209,0.993274128682
10,5,5,0.0473,0.016882239188,0.0271854368125,0.991991577968,19.25,0.433012701892,M-runs,0.991991577968,0.987992365673,0.99131870754
10,5,5,0.0478,0.030294553966,0.0295054298656,0.995222456329,6.35,0.792148975888,SM-runs,0.995222456329,0.98739698126,0.993900260053
10,10,5,0.0094,0.00649153294685,0.00596908280806,0.999428897102,50.0,0.0,Baseline,0.999428897102,0.997428381905,0.999094373847
10,10,5,0.0074,0.00681469001496,0.0045778047672,0.999072025061,39.15,0.357071421427,M-runs,0.999072025061,0.998087222978,0.998907116916
10,10,5,0.0475,0.022924877317,0.0297885238056,0.99536829373,7.85,0.357071421427,SM-runs,0.99536829373,0.987518132252,0.99404626552
