auc_b,auc_m,auc_sm,x_b,x_m,x_sm,y_b,y_m,y_sm
0.974484574787,0.972340519131,0.983522049838,,,,,,
,,,0.0,,,0.0,,
,,,0.0123770656319,,,0.8189729622,,
,,,0.0123770656319,,,0.819039394141,,
,,,0.0123770656319,,,0.819172258022,,
,,,0.0123770656319,,,0.819305121903,,
,,,0.0123770656319,,,0.819371553843,,
,,,0.0124439686894,,,0.819504417724,,
,,,0.0124439686894,,,0.819637281605,,
,,,0.0124439686894,,,0.819703713545,,
,,,0.0124439686894,,,0.819770145486,,
,,,0.0125108717468,,,0.819770145486,,
,,,0.0125108717468,,,0.819836577426,,
,,,0.0125108717468,,,0.819903009367,,
,,,0.0125108717468,,,0.819969441307,,
,,,0.0125108717468,,,0.820035873248,,
,,,0.0125108717468,,,0.82030160101,,
,,,0.0125108717468,,,0.82036803295,,
,,,0.0125108717468,,,0.820434464891,,
,,,0.0125108717468,,,0.820500896831,,
,,,0.0125108717468,,,0.820567328772,,
,,,0.0125777748043,,,0.820700192653,,
,,,0.0126446778618,,,0.820766624593,,
,,,0.0127115809192,,,0.820833056534,,
,,,0.0127784839767,,,0.820833056534,,
,,,0.0127784839767,,,0.820965920415,,
,,,0.0128453870342,,,0.820965920415,,
,,,0.0128453870342,,,0.821032352355,,
,,,0.0128453870342,,,0.821098784295,,
,,,0.0128453870342,,,0.821165216236,,
,,,0.0128453870342,,,0.821231648176,,
,,,0.0128453870342,,,0.821298080117,,
,,,0.0129122900917,,,0.821364512057,,
,,,0.0129122900917,,,0.821430943998,,
,,,0.0129122900917,,,0.8217631037,,
,,,0.0129791931491,,,0.8217631037,,
,,,0.0129791931491,,,0.821829535641,,
,,,0.0130460962066,,,0.821895967581,,
,,,0.0130460962066,,,0.821962399522,,
,,,0.0130460962066,,,0.822028831462,,
,,,0.0131129992641,,,0.822028831462,,
,,,0.0131129992641,,,0.822095263403,,
,,,0.0131129992641,,,0.822161695343,,
,,,0.0131129992641,,,0.822228127284,,
,,,0.0131799023215,,,0.822427423105,,
,,,0.0131799023215,,,0.822493855046,,
,,,0.0131799023215,,,0.822626718926,,
,,,0.0131799023215,,,0.822693150867,,
