auc_b,auc_m,auc_sm,x_b,x_m,x_sm,y_b,y_m,y_sm
0.974157421045,0.93278830127,0.972675429799,,,,,,
,,,0.0,,,0.0,,
,,,0.00135248277195,,,0.605488353204,,
,,,0.00135248277195,,,0.606764714414,,
,,,0.00141688671347,,,0.607402895019,,
,,,0.00141688671347,,,0.608012067415,,
,,,0.00141688671347,,,0.608186116671,,
,,,0.00141688671347,,,0.608389174136,,
,,,0.00141688671347,,,0.608534215183,,
,,,0.00141688671347,,,0.608737272648,,
,,,0.00141688671347,,,0.608940330113,,
,,,0.00141688671347,,,0.609027354741,,
,,,0.00141688671347,,,0.609375453253,,
,,,0.00141688671347,,,0.609607518928,,
,,,0.00141688671347,,,0.609694543556,,
,,,0.00141688671347,,,0.609752559974,,
,,,0.00141688671347,,,0.609781568184,,
,,,0.00141688671347,,,0.609897601021,,
,,,0.00141688671347,,,0.60992660923,,
,,,0.00141688671347,,,0.609984625649,,
,,,0.00141688671347,,,0.610013633858,,
,,,0.00141688671347,,,0.610158674905,,
,,,0.00141688671347,,,0.610274707742,,
,,,0.00148129065499,,,0.610332724161,,
,,,0.00148129065499,,,0.61036173237,,
,,,0.00148129065499,,,0.61039074058,,
,,,0.00148129065499,,,0.610506773417,,
,,,0.00148129065499,,,0.610564789836,,
,,,0.00148129065499,,,0.610680822673,,
,,,0.00148129065499,,,0.610854871929,,
,,,0.00148129065499,,,0.610883880138,,
,,,0.00148129065499,,,0.611028921185,,
,,,0.00148129065499,,,0.611202970441,,
,,,0.00148129065499,,,0.611289995069,,
,,,0.00148129065499,,,0.611348011487,,
,,,0.00148129065499,,,0.611377019697,,
,,,0.00148129065499,,,0.611435036115,,
,,,0.00148129065499,,,0.611464044325,,
,,,0.00148129065499,,,0.611493052534,,
,,,0.00148129065499,,,0.611522060743,,
,,,0.00148129065499,,,0.611551068953,,
,,,0.00154569459651,,,0.611551068953,,
,,,0.00154569459651,,,0.611609085371,,
,,,0.00154569459651,,,0.61163809358,,
,,,0.00154569459651,,,0.611754126418,,
,,,0.00154569459651,,,0.611812142836,,
,,,0.00154569459651,,,0.611841151046,,
,,,0.00154569459651,,,0.611870159255,,
,,,0.00154569459651,,,0.611928175674,,
,,,0.00154569459651,,,0.612015200302,,
,,,0.00154569459651,,,0.61207321672,,
,,,0.00154569459651,,,0.612160241348,,
,,,0.00154569459651,,,0.612218257767,,
