Nt,J,lr,loss_mean,loss_std,FPR,TPR,price_mean,price_std,alg,recall,precision,f_beta
2,3,5,0.56794,0.0708306176734,0.334613760322,0.921689621626,12.0,0.0,Baseline,0.921689621626,0.861589699644,0.911038316651
2,3,5,0.4803,0.0562324639332,0.254953821833,0.87301345374,9.0,0.0,M-runs,0.87301345374,0.885163519234,0.874946589756
2,3,5,0.19402,0.056472113472,0.0987895713755,0.938345857919,10.4,0.871779788708,SM-runs,0.938345857919,0.956032964041,0.940752176452
2,5,5,0.32202,0.0418996372299,0.19090984042,0.957737030159,21.0,0.0,Baseline,0.957737030159,0.918996269156,0.951026914032
2,5,5,0.27686,0.0448802896604,0.155037791725,0.943366558106,15.88,0.324961536185,M-runs,0.943366558106,0.932286097145,0.941464142365
2,5,5,0.16854,0.0670534741829,0.062466638891,0.895380609248,10.22,1.62837342155,SM-runs,0.895380609248,0.970782395286,0.905260592231
2,10,5,0.11264,0.0233518821511,0.0690449675227,0.990401782594,42.0,0.0,Baseline,0.990401782594,0.970050190551,0.986940752935
2,10,5,0.11046,0.0320924975656,0.0651873203976,0.985356576111,32.58,0.49355850717,M-runs,0.985356576111,0.971453960101,0.983000436076
2,10,5,0.1658,0.0789779716123,0.0444124208866,0.859044395872,11.02,1.84921605011,SM-runs,0.859044395872,0.978380551401,0.87380926781
3,3,5,0.46606,0.0534514396438,0.274179930658,0.934808290686,12.0,0.0,Baseline,0.934808290686,0.885005673041,0.926093496256
3,3,5,0.39376,0.050981392684,0.214078121024,0.906628701603,9.26,0.438634243989,M-runs,0.906628701603,0.905219568081,0.906321365924
3,3,5,0.1348,0.052620908392,0.0731672316318,0.968165947477,9.58,0.602992537267,SM-runs,0.968165947477,0.967782565236,0.967980280984
3,5,5,0.24076,0.0390433400211,0.14342234369,0.97101686756,21.0,0.0,Baseline,0.97101686756,0.938386074414,0.965399668856
3,5,5,0.2134,0.0318050310486,0.121089442643,0.960148667445,16.08,0.271293199325,M-runs,0.960148667445,0.947073193249,0.957922228959
3,5,5,0.11298,0.0454156316702,0.058104882584,0.965990150232,10.32,0.614491659829,SM-runs,0.965990150232,0.974224487408,0.967252415892
3,10,5,0.07914,0.021257478684,0.0483998603957,0.99457189379,43.0,0.0,Baseline,0.99457189379,0.978461963053,0.99184314918
3,10,5,0.06524,0.0225668429338,0.037469028872,0.989936228547,33.6,0.489897948557,M-runs,0.989936228547,0.98319868078,0.988800882615
3,10,5,0.08786,0.0324481185895,0.0395302057195,0.961474781621,11.54,0.753923072999,SM-runs,0.961474781621,0.982005292398,0.964676400563
4,3,5,0.39758,0.0626712342307,0.231799727327,0.946812648259,13.0,0.0,Baseline,0.946812648259,0.900469167281,0.938708013188
4,3,5,0.30632,0.0554910587392,0.167390499879,0.93242784114,9.96,0.195959179423,M-runs,0.93242784114,0.92528354508,0.931179634085
4,3,5,0.11626,0.0485966295128,0.0674944022889,0.981730850521,8.94,0.785111457056,SM-runs,0.981730850521,0.970551348359,0.97979691034
4,5,5,0.19454,0.0289338625144,0.115544243393,0.978301923693,22.0,0.0,Baseline,0.978301923693,0.94940848385,0.973350395649
