Nt,J,lr,loss_mean,loss_std,FPR,TPR,price_mean,price_std,alg,recall,precision,f_beta,pow_term,theta
1,10,5,0.0279333333333,0.0141136655606,0.0041221463819,0.907818562973,9.31493333333,1.74235708038,SM-runs,0.907818562973,0.962211608038,0.913695067867,est,0.8
1,10,5,0.0282666666667,0.0131172490341,0.00859818806166,0.992164704991,12.2334333333,0.33624779388,SM-runs,0.992164704991,0.988106548426,0.991478467635,gt,0.3
1,10,5,0.0202,0.00835623519695,0.00341149105091,0.951669284998,9.36486666667,0.477179262845,SM-runs,0.951669284998,0.968998575666,0.954431874233,gt,0.8
2,3,5,0.0299666666667,0.0149096911064,0.00980928438938,0.995756621978,7.97563333333,0.252896485192,SM-runs,0.995756621978,0.986898517321,0.994263507386,5,0.3
2,3,5,0.0338666666667,0.0153226049424,0.00613238308591,0.936622486066,5.7236,0.274914362423,SM-runs,0.936622486066,0.943452561403,0.937558883622,5,0.8
2,3,5,0.0307333333333,0.0149486528564,0.00993960276672,0.994751693521,7.94923333333,0.189481165877,SM-runs,0.994751693521,0.986754024318,0.993404050179,-5,0.3
2,3,5,0.0265,0.0138293166859,0.00460854238037,0.943118635259,5.62503333333,0.33906896873,SM-runs,0.943118635259,0.959466097173,0.945644315329,-5,0.8
2,3,5,0.0308333333333,0.0147061967287,0.00994278494126,0.994866889245,7.9754,0.146978365755,SM-runs,0.994866889245,0.986603306375,0.993471649804,10,0.3
2,3,5,0.035,0.0162008230244,0.00663275405009,0.948646760734,5.82456666667,0.445290443294,SM-runs,0.948646760734,0.941731190641,0.947123514417,10,0.8
2,3,5,0.0333,0.0123238251637,0.0105698853545,0.993730442387,7.97596666667,0.245100181332,SM-runs,0.993730442387,0.985523276218,0.992342419623,-10,0.3
2,3,5,0.0345333333333,0.0136814554132,0.00615889647642,0.932881237263,5.74916666667,0.209208681039,SM-runs,0.932881237263,0.945204916991,0.934760559459,-10,0.8
2,3,5,0.0497666666667,0.0213895353438,0.0165465483102,0.995339300445,7.6003,0.27834524725,SM-runs,0.995339300445,0.977773120529,0.992353300432,est,0.3
2,3,5,0.0327666666667,0.0170170176262,0.00661509550769,0.970015108069,6.35506666667,0.409245723523,SM-runs,0.970015108069,0.944991676775,0.965463263442,est,0.8
2,3,5,0.0322,0.0163368703653,0.010309452426,0.99440394469,8.05673333333,0.184996924899,SM-runs,0.99440394469,0.985984385824,0.99298327115,gt,0.3
2,3,5,0.0370333333333,0.0177416333959,0.00697680483206,0.944634871397,5.75756666667,0.284488041147,SM-runs,0.944634871397,0.940252396928,0.9434246112,gt,0.8
2,5,5,0.0247,0.0125781556677,0.00781067658067,0.995145915206,8.20403333333,0.222074834734,SM-runs,0.995145915206,0.989281290094,0.994158077556,5,0.3
2,5,5,0.0250666666667,0.0117924646373,0.00431359141225,0.94312341931,6.0031,0.458816255888,SM-runs,0.94312341931,0.961501660484,0.945969812576,5,0.8
2,5,5,0.0219666666667,0.00821982697844,0.00699181774043,0.99571574034,8.16086666667,0.168464978227,SM-runs,0.99571574034,0.990504295288,0.994839996216,-5,0.3
2,5,5,0.0256,0.0123331531518,0.00420748823889,0.935865115903,6.05923333333,0.296061669627,SM-runs,0.935865115903,0.963139988317,0.940054054095,-5,0.8
2,5,5,0.0239,0.0123917983629,0.00772105770516,0.99625218618,8.1976,0.19662919417,SM-runs,0.99625218618,0.989483201658,0.995112111236,10,0.3
2,5,5,0.0250333333333,0.0179638216671,0.00463763043527,0.958376879707,6.19496666667,0.489596465356,SM-runs,0.958376879707,0.95950170146,0.958353729221,10,0.8
2,5,5,0.0205666666667,0.0101281236608,0.00662915775242,0.99667679123,8.14293333333,0.132185458941,SM-runs,0.99667679123,0.990979555424,0.995718389416,-10,0.3
2,5,5,0.0228333333333,0.0103411260938,0.0036906980491,0.940829627069,5.86876666667,0.368753095656,SM-runs,0.940829627069,0.968038745808,0.945102212458,-10,0.8
2,5,5,0.0374333333333,0.0200194627523,0.0123590345464,0.995397259876,7.8711,0.26854426699,SM-runs,0.995397259876,0.983562166686,0.993389628282,est,0.3
2,5,5,0.0247,0.0136922118983,0.00411930160331,0.937579390147,6.2381,1.00966530263,SM-runs,0.937579390147,0.963638102625,0.939954991382,est,0.8
2,5,5,0.0237333333333,0.00936281059417,0.00746536238466,0.995081613847,8.21256666667,0.203795597488,SM-runs,0.995081613847,0.989716871839,0.994180107844,gt,0.3
2,5,5,0.0304,0.0114560027933,0.00533091517765,0.936863200323,5.95496666667,0.309015046379,SM-runs,0.936863200323,0.953754322398,0.939440457851,gt,0.8
2,10,5,0.0201,0.00939982269336,0.00646152554685,0.996587124242,8.69543333333,0.258970742663,SM-runs,0.996587124242,0.99120162502,0.995681774791,5,0.3
2,10,5,0.0152333333333,0.00806094838644,0.00215306470285,0.945701331562,6.6007,0.388838882658,SM-runs,0.945701331562,0.980661471313,0.951174150838,5,0.8
2,10,5,0.0215,0.0100424100693,0.00700506398004,0.996857521811,8.6557,0.192145804014,SM-runs,0.996857521811,0.990542203468,0.995795114263,-5,0.3
2,10,5,0.0134,0.00774854825112,0.00177831541292,0.945699896773,6.51733333333,0.284578792057,SM-runs,0.945699896773,0.983386080144,0.951667463787,-5,0.8
2,10,5,0.0213666666667,0.0104066752082,0.00699833257426,0.996814227268,8.6664,0.202995664978,SM-runs,0.996814227268,0.990726204085,0.995790122974,10,0.3
2,10,5,0.0143333333333,0.00826370914837,0.00204620662989,0.950746543086,6.6455,0.391482034496,SM-runs,0.950746543086,0.981793658606,0.955702079762,10,0.8
2,10,5,0.0217,0.0111030025969,0.00687615819011,0.995935023477,8.75083333333,0.24616987134,SM-runs,0.995935023477,0.990497543209,0.995018846706,-10,0.3
2,10,5,0.0157333333333,0.00894402345455,0.00193605365768,0.933031613949,6.4129,0.282809046296,SM-runs,0.933031613949,0.982599742858,0.940840606609,-10,0.8
2,10,5,0.0328666666667,0.016146688687,0.0109615826241,0.997118518417,8.41093333333,0.330818573978,SM-runs,0.997118518417,0.985215444513,0.995104425706,est,0.3
2,10,5,0.0211333333333,0.0168754917624,0.00231627379929,0.893978036364,6.40203333333,1.40587001493,SM-runs,0.893978036364,0.980531172497,0.902143173408,est,0.8
2,10,5,0.0212666666667,0.0103728277512,0.00687177519594,0.996585803116,8.7132,0.216008703528,SM-runs,0.996585803116,0.990677852539,0.995593639789,gt,0.3
2,10,5,0.0128,0.00546747961435,0.00151839723987,0.940322394824,6.48196666667,0.447405743022,SM-runs,0.940322394824,0.985682526553,0.947451023165,gt,0.8
3,3,5,0.0383333333333,0.0166419817196,0.0122480416647,0.993236031124,5.53736666667,0.243144604894,SM-runs,0.993236031124,0.98331131781,0.991558016858,5,0.3
3,3,5,0.03,0.0120554275467,0.00500083326137,0.925716760908,3.67066666667,0.298399880846,SM-runs,0.925716760908,0.953538691304,0.930051154516,5,0.8
3,3,5,0.0436666666667,0.0126262513131,0.0139588752875,0.991708648156,5.49743333333,0.282619730773,SM-runs,0.991708648156,0.981262877771,0.989947589128,-5,0.3
3,3,5,0.0316666666667,0.013511312133,0.005584896807,0.933603320141,3.60206666667,0.33055961977,SM-runs,0.933603320141,0.948495927111,0.935844314636,-5,0.8
3,3,5,0.0378,0.0161501289985,0.0121765907768,0.993755719722,5.642,0.332152073605,SM-runs,0.993755719722,0.983548660009,0.992029373625,10,0.3
3,3,5,0.0259666666667,0.0130983035373,0.00425765229493,0.931151616064,3.80473333333,0.480523182468,SM-runs,0.931151616064,0.960515208007,0.935715142028,10,0.8
3,3,5,0.0469333333333,0.0184226913223,0.0150405145575,0.99295140481,5.39843333333,0.251303094998,SM-runs,0.99295140481,0.979111931187,0.990605470609,-10,0.3
3,3,5,0.0303666666667,0.0130063659627,0.00508805969671,0.925240389852,3.509,0.130969716601,SM-runs,0.925240389852,0.954206959105,0.929740673723,-10,0.8
3,3,5,0.0336666666667,0.0145472410519,0.0109547614152,0.995224946326,5.60373333333,0.211029687222,SM-runs,0.995224946326,0.985158881587,0.993527212237,est,0.3
3,3,5,0.0278,0.0161521928336,0.0050546917437,0.949106918174,4.88463333333,0.669362257841,SM-runs,0.949106918174,0.954994156062,0.948481543532,est,0.8
3,3,5,0.0366,0.013607840877,0.0115077422879,0.992201568904,5.4595,0.284802475411,SM-runs,0.992201568904,0.984286497247,0.990867103653,gt,0.3
3,3,5,0.0332333333333,0.0147844137148,0.00571828418124,0.926872876808,3.6822,0.247705389526,SM-runs,0.926872876808,0.949027320521,0.930284479398,gt,0.8
3,5,5,0.0362333333333,0.0156048781547,0.011665845502,0.994631417598,5.78146666667,0.329890965152,SM-runs,0.994631417598,0.98388601005,0.992817633141,5,0.3
3,5,5,0.0252333333333,0.00946461245318,0.00376295295963,0.918451134422,3.9255,0.360764073415,SM-runs,0.918451134422,0.966595929519,0.925899484029,5,0.8
3,5,5,0.0318666666667,0.0149169553045,0.0101082998203,0.994332334047,5.7231,0.29043982165,SM-runs,0.994332334047,0.98596798306,0.992918936023,-5,0.3
3,5,5,0.0215333333333,0.00645875805055,0.00303805336085,0.922119497689,3.88366666667,0.240723538987,SM-runs,0.922119497689,0.971108790329,0.929794616735,-5,0.8
3,5,5,0.0342333333333,0.0152023755454,0.0109886010406,0.993901164278,5.82366666667,0.281486095966,SM-runs,0.993901164278,0.985211584139,0.992431674138,10,0.3
3,5,5,0.0186,0.00811829210282,0.00259483257214,0.930958954005,4.07976666667,0.494842916714,SM-runs,0.930958954005,0.97550630147,0.9379614782,10,0.8
3,5,5,0.0326666666667,0.0111694026499,0.0104515595274,0.993686548125,5.71923333333,0.322629476162,SM-runs,0.993686548125,0.986012053259,0.99239281364,-10,0.3
3,5,5,0.0235,0.00813941029805,0.00356900725624,0.926923895441,3.8656,0.255610067616,SM-runs,0.926923895441,0.967596593799,0.933362461714,-10,0.8
3,5,5,0.0345666666667,0.0153941186461,0.0110656221454,0.994256410284,5.86606666667,0.226497377959,SM-runs,0.994256410284,0.984797538797,0.992657528064,est,0.3
3,5,5,0.0198666666667,0.0126589450148,0.00296730410818,0.937988892274,4.75266666667,0.579387166659,SM-runs,0.937988892274,0.97334421183,0.942274523703,est,0.8
3,5,5,0.0351333333333,0.0119519408001,0.0112705461815,0.994460099809,5.72713333333,0.328728533731,SM-runs,0.994460099809,0.984402178581,0.992764677225,gt,0.3
3,5,5,0.0245,0.00910951883105,0.00359817721622,0.91824105429,3.8171,0.136946303346,SM-runs,0.91824105429,0.966545419585,0.925721700332,gt,0.8
3,10,5,0.0289333333333,0.0137959736477,0.00921327911977,0.994223212985,6.26936666667,0.322386257289,SM-runs,0.994223212985,0.987622642727,0.993107278605,5,0.3
3,10,5,0.0184,0.00889044430836,0.00237614624207,0.924289722625,4.49416666667,0.382394306385,SM-runs,0.924289722625,0.97776248711,0.932672187392,5,0.8
3,10,5,0.0330333333333,0.0137585932743,0.0106066010949,0.994343578671,6.27246666667,0.298202809436,SM-runs,0.994343578671,0.985605600384,0.992868699946,-5,0.3
3,10,5,0.0181333333333,0.00909480926439,0.00222419851226,0.918783699033,4.39603333333,0.217125230122,SM-runs,0.918783699033,0.978877728619,0.928084011676,-5,0.8
3,10,5,0.0287666666667,0.0122138809921,0.00927084537141,0.995392227514,6.35693333333,0.328140715073,SM-runs,0.995392227514,0.987375204574,0.994040508376,10,0.3
3,10,5,0.0163333333333,0.00839973544557,0.00211956549631,0.934787973059,4.73443333333,0.485484478525,SM-runs,0.934787973059,0.980612957696,0.941978107787,10,0.8
3,10,5,0.0315,0.0141674509587,0.0101060930059,0.994058222406,6.29233333333,0.321599889442,SM-runs,0.994058222406,0.986499901049,0.992783242895,-10,0.3
3,10,5,0.0158,0.00706823881883,0.00170314427074,0.91904714393,4.38293333333,0.112873065383,SM-runs,0.91904714393,0.983680437014,0.929038357085,-10,0.8
3,10,5,0.028,0.012233832869,0.00908147911245,0.996019053809,6.4125,0.242048170137,SM-runs,0.996019053809,0.987568261718,0.99459610137,est,0.3
3,10,5,0.0193,0.0155223494785,0.0017431094476,0.878769673022,4.86763333333,1.01411460507,SM-runs,0.878769673022,0.981614525238,0.890254033944,est,0.8
3,10,5,0.0281666666667,0.0139405483712,0.009274732555,0.996072658506,6.4592,0.301247561539,SM-runs,0.996072658506,0.987760692787,0.994670049423,gt,0.3
3,10,5,0.0188333333333,0.00817346655683,0.00241109403641,0.921748142941,4.39923333333,0.261580922257,SM-runs,0.921748142941,0.97739361772,0.930442878493,gt,0.8
4,3,5,0.0235333333333,0.00962196561115,0.00732891691469,0.994718949473,4.82026666667,0.0957942007059,SM-runs,0.994718949473,0.989841199581,0.993897087286,5,0.3
4,3,5,0.0240333333333,0.013047307087,0.00411306463393,0.945000700561,3.30696666667,0.133357285349,SM-runs,0.945000700561,0.962802902103,0.947761269934,5,0.8
4,3,5,0.0279666666667,0.0126740767799,0.00885116108287,0.99450107949,4.8603,0.102364105037,SM-runs,0.99450107949,0.987870397569,0.993383581287,-5,0.3
4,3,5,0.0205333333333,0.00853515605533,0.00341123971734,0.948007769199,3.29543333333,0.142765468125,SM-runs,0.948007769199,0.968987894575,0.951326792517,-5,0.8
4,3,5,0.0264,0.0143981480291,0.00831929419286,0.994685117662,4.80863333333,0.0776764586102,SM-runs,0.994685117662,0.98856044837,0.993653737257,10,0.3
4,3,5,0.0264333333333,0.0127689293034,0.00469376990042,0.946250179333,3.28886666667,0.116884482384,SM-runs,0.946250179333,0.956670514179,0.947814379255,10,0.8
4,3,5,0.0271666666667,0.0130411741121,0.00871443326812,0.995266855553,4.78613333333,0.088081300828,SM-runs,0.995266855553,0.988168405564,0.994069906381,-10,0.3
4,3,5,0.0252333333333,0.0113979042908,0.00430913337734,0.943394902093,3.30033333333,0.110990790409,SM-runs,0.943394902093,0.96181591952,0.946215060436,-10,0.8
4,3,5,0.0224,0.0101113797278,0.00693330612871,0.994323688849,4.75463333333,0.0791435334622,SM-runs,0.994323688849,0.99058638025,0.993694014697,est,0.3
4,3,5,0.0339666666667,0.0177359960407,0.00641043241864,0.945290714642,4.15363333333,0.434711128861,SM-runs,0.945290714642,0.941774100943,0.943610983958,est,0.8
4,3,5,0.0228,0.00865409344376,0.00730587799084,0.995748288362,4.79963333333,0.0613636609802,SM-runs,0.995748288362,0.990177379971,0.994811731784,gt,0.3
4,3,5,0.0225333333333,0.0100920210508,0.00381414324203,0.94723124517,3.2939,0.109689972194,SM-runs,0.94723124517,0.965142920573,0.950006551642,gt,0.8
4,5,5,0.0158333333333,0.00857159391375,0.00483863804598,0.995625158742,5.07696666667,0.0985320534423,SM-runs,0.995625158742,0.993369590698,0.9952459622,5,0.3
4,5,5,0.0215,0.0126852933221,0.00344778010602,0.939646795258,3.51223333333,0.123138589493,SM-runs,0.939646795258,0.968497072361,0.944203939304,5,0.8
4,5,5,0.0194,0.00787654746701,0.00608874762054,0.995887385139,5.06396666667,0.0698190438841,SM-runs,0.995887385139,0.99161960221,0.995170681274,-5,0.3
4,5,5,0.0192333333333,0.0116352433962,0.00298563177813,0.943486997483,3.56213333333,0.11145843271,SM-runs,0.943486997483,0.974401838184,0.948382999994,-5,0.8
4,5,5,0.0216,0.00830501856309,0.00680055168744,0.995398450871,5.04873333333,0.0776148324885,SM-runs,0.995398450871,0.990712066669,0.994610320884,10,0.3
4,5,5,0.0178666666667,0.00955591730581,0.00276144737681,0.946688932225,3.564,0.0897760175845,SM-runs,0.946688932225,0.976039035241,0.951367671316,10,0.8
4,5,5,0.0188666666667,0.00818833859149,0.00590258208694,0.995578108695,5.044,0.0774781689682,SM-runs,0.995578108695,0.992007698155,0.994978273287,-10,0.3
4,5,5,0.0182666666667,0.00906249904215,0.00284876398989,0.944492048559,3.51223333333,0.131218566606,SM-runs,0.944492048559,0.973052998426,0.949032194038,-10,0.8
4,5,5,0.0188,0.00869635939153,0.00589314523388,0.996106592473,5.01113333333,0.0874767524673,SM-runs,0.996106592473,0.991822314811,0.995385642319,est,0.3
4,5,5,0.0254333333333,0.0157049532172,0.00405408284261,0.932394369132,4.15466666667,0.46709187771,SM-runs,0.932394369132,0.963908522953,0.935388641615,est,0.8
4,5,5,0.0192333333333,0.0104233178765,0.00606089499322,0.995926483546,5.0691,0.0838845834068,SM-runs,0.995926483546,0.991754171655,0.995224042102,gt,0.3
4,5,5,0.0184,0.00920362247524,0.0029349608398,0.947646944526,3.50506666667,0.104682355512,SM-runs,0.947646944526,0.973573774221,0.951710079753,gt,0.8
4,10,5,0.0144,0.00914549069214,0.00448497119612,0.99669682968,5.66856666667,0.0711911433318,SM-runs,0.99669682968,0.993835931625,0.996216100721,5,0.3
4,10,5,0.0114333333333,0.00729238567884,0.00133996192981,0.945976458202,4.1337,0.114161917176,SM-runs,0.945976458202,0.988096603418,0.952643204617,5,0.8
4,10,5,0.0138,0.00903843644295,0.00423443049956,0.996522576888,5.64663333333,0.0700687678086,SM-runs,0.996522576888,0.994117942179,0.996116304775,-5,0.3
4,10,5,0.0110666666667,0.00662285604722,0.00108003125402,0.938994370165,4.14983333333,0.0990535489296,SM-runs,0.938994370165,0.990276399795,0.947089520362,-5,0.8
4,10,5,0.0189,0.0104158533016,0.00599261635388,0.996291181098,5.66876666667,0.0743553106524,SM-runs,0.996291181098,0.991826575408,0.995539896116,10,0.3
4,10,5,0.0128,0.00826397805741,0.00171811128826,0.950831429412,4.12906666667,0.104718331198,SM-runs,0.950831429412,0.985358861218,0.95632663498,10,0.8
4,10,5,0.0146333333333,0.00729147142596,0.00452186986322,0.996138333385,5.62163333333,0.069005547281,SM-runs,0.996138333385,0.993881409863,0.995759584799,-10,0.3
4,10,5,0.0113333333333,0.0059907335852,0.00122907669043,0.944297138806,4.12706666667,0.106522277274,SM-runs,0.944297138806,0.989096906396,0.951357210865,-10,0.8
4,10,5,0.0191,0.0116571866246,0.0058554271083,0.994965621121,5.60866666667,0.112125921277,SM-runs,0.994965621121,0.991924663839,0.994453913192,est,0.3
4,10,5,0.0178,0.0119733036377,0.00268815797387,0.941819196388,4.6722,0.549791560503,SM-runs,0.941819196388,0.977121166401,0.94602990606,est,0.8
4,10,5,0.0174333333333,0.00828526134504,0.00556737852463,0.99660437293,5.6642,0.0747981283188,SM-runs,0.99660437293,0.992505256041,0.995915760113,gt,0.3
4,10,5,0.0130333333333,0.00676502443126,0.00170581587726,0.947085599771,4.12876666667,0.0964478039609,SM-runs,0.947085599771,0.984416462423,0.953019157133,gt,0.8
5,3,5,0.0188333333333,0.0114136857422,0.00602995649016,0.996470348294,4.64906666667,0.0624227166627,SM-runs,0.996470348294,0.991882494462,0.995699771613,5,0.3
5,3,5,0.0287666666667,0.0141272392522,0.00545198249407,0.957890374149,2.93213333333,0.113033249779,SM-runs,0.957890374149,0.952272574532,0.956814712254,5,0.8
5,3,5,0.0174666666667,0.0113892737062,0.00567710856933,0.997706162083,4.67256666667,0.0718070021346,SM-runs,0.997706162083,0.992178994393,0.996775793069,-5,0.3
5,3,5,0.0286,0.0132478929142,0.00541776563312,0.957392397928,2.90856666667,0.0856655058287,SM-runs,0.957392397928,0.952456865173,0.956493676094,-5,0.8
5,3,5,0.0168666666667,0.0098682431173,0.00541853658894,0.997173227444,4.67386666667,0.0770894430011,SM-runs,0.997173227444,0.992611721674,0.996405317348,10,0.3
5,3,5,0.0333,0.0137747353272,0.00658189258181,0.963313240693,2.9546,0.122243636508,SM-runs,0.963313240693,0.944158648421,0.959968262915,10,0.8
5,3,5,0.0157666666667,0.00655074211233,0.00495951495324,0.996624198848,4.67386666667,0.0640003819433,SM-runs,0.996624198848,0.993224841242,0.996053024792,-10,0.3
5,3,5,0.0283333333333,0.012972620741,0.00537616263001,0.959075982486,2.96833333333,0.143728756884,SM-runs,0.959075982486,0.952250402047,0.957799171627,-10,0.8
5,3,5,0.0334666666667,0.0229764130263,0.0111019865397,0.996489859512,4.50556666667,0.135593432322,SM-runs,0.996489859512,0.985147836571,0.994562835696,est,0.3
5,3,5,0.0251666666667,0.0161804065325,0.00474644395402,0.961883232354,3.73693333333,0.483498495919,SM-runs,0.961883232354,0.957294655288,0.960199671461,est,0.8
5,3,5,0.0210333333333,0.00799784693249,0.00670261901566,0.99638542181,4.68346666667,0.080865622417,SM-runs,0.99638542181,0.990731842157,0.995432570569,gt,0.3
5,3,5,0.0322,0.0161108658985,0.00617702821332,0.955960366083,2.9757,0.137090517542,SM-runs,0.955960366083,0.947823460668,0.954472013862,gt,0.8
5,5,5,0.0122,0.00810102874126,0.00371953614591,0.996391258924,4.90656666667,0.066203566537,SM-runs,0.996391258924,0.995001918718,0.99615726522,5,0.3
5,5,5,0.0222333333333,0.0112566523542,0.00370556439256,0.945325965463,3.17076666667,0.093770529604,SM-runs,0.945325965463,0.96632195088,0.948647366366,5,0.8
5,5,5,0.0119,0.00747596147663,0.00367511315605,0.997112342301,4.92763333333,0.0738274941258,SM-runs,0.997112342301,0.99493297237,0.996744749904,-5,0.3
5,5,5,0.0185333333333,0.0102980041216,0.00334136432052,0.965101769768,3.15476666667,0.0801280988307,SM-runs,0.965101769768,0.970475295698,0.965915680987,-5,0.8
5,5,5,0.0133666666667,0.00558857962475,0.0041981229345,0.997125600766,4.93446666667,0.0668758717493,SM-runs,0.997125600766,0.994226415207,0.99663971616,10,0.3
5,5,5,0.0248666666667,0.0125797014626,0.00456643777532,0.956956966879,3.2131,0.122963504071,SM-runs,0.956956966879,0.960055156617,0.95732964608,10,0.8
5,5,5,0.0143,0.008820997676,0.00454596534216,0.997318801752,4.91533333333,0.0669927027535,SM-runs,0.997318801752,0.993765685296,0.996721592529,-10,0.3
5,5,5,0.0208,0.00733212111193,0.00374854297788,0.961911147865,3.20523333333,0.0985977292955,SM-runs,0.961911147865,0.9668177476,0.962607752891,-10,0.8
5,5,5,0.0241666666667,0.0207365753092,0.00786044281976,0.996400957453,4.7823,0.177994784568,SM-runs,0.996400957453,0.989430741185,0.99521845018,est,0.3
5,5,5,0.0286666666667,0.0160900245149,0.00404526031868,0.895601149609,3.48086666667,0.78846406527,SM-runs,0.895601149609,0.961478662961,0.901592071105,est,0.8
5,5,5,0.0127,0.00780662112142,0.00398207271714,0.997101645282,4.94173333333,0.081473485803,SM-runs,0.997101645282,0.994568997076,0.996675050118,gt,0.3
