Nt,J,lr,loss_mean,loss_std,FPR,TPR,price_mean,price_std,alg,recall,precision,f_beta
6,5,5,0.66278,0.0559625910765,0.360135188863,0.846915889248,23.0,0.0,Baseline,0.846915889248,0.839957290002,0.845706878686
6,5,5,0.50028,0.0481950370889,0.23333410564,0.797866089073,17.74,0.438634243989,M-runs,0.797866089073,0.884305061009,0.811008371908
6,5,5,0.2815,0.0303837127422,0.0478372286967,0.699590428483,7.92,1.4260434776,SM-runs,0.699590428483,0.970876880885,0.733530688009
6,10,5,0.616,0.0501876478827,0.340518315317,0.864329171638,46.0,0.0,Baseline,0.864329171638,0.851760905438,0.862144025863
6,10,5,0.49902,0.0404556497909,0.250165697589,0.832565764153,36.02,0.468614980554,M-runs,0.832565764153,0.882928867681,0.840521505628
6,10,5,0.27388,0.0266275346211,0.035191245539,0.682375938902,8.22,0.46,SM-runs,0.682375938902,0.977967797857,0.718492511686
7,3,5,0.74402,0.0569538374475,0.413929372071,0.842040103207,14.0,0.0,Baseline,0.842040103207,0.821539327993,0.838479033832
7,3,5,0.54124,0.0561934373392,0.256662144851,0.786592055254,10.4,0.489897948557,M-runs,0.786592055254,0.874254931605,0.799857658961
7,3,5,0.3525,0.0709913374997,0.123258509266,0.763990296674,9.66,1.47797158295,SM-runs,0.763990296674,0.93575709055,0.787310838412
7,5,5,0.67976,0.049745978732,0.371429255079,0.84819122678,23.0,0.0,Baseline,0.84819122678,0.835788694386,0.846046795895
7,5,5,0.4967,0.0499180328138,0.231363757813,0.799804150461,18.0,0.0,M-runs,0.799804150461,0.885179815622,0.812769746268
7,5,5,0.29176,0.0434136199827,0.0541489290522,0.698638738009,7.62,1.18135515405,SM-runs,0.698638738009,0.96711689543,0.732281278271
7,10,5,0.62676,0.0468062218086,0.342016199928,0.861875758492,47.0,0.0,Baseline,0.861875758492,0.848271456846,0.859495062929
7,10,5,0.50676,0.0368556969816,0.251042788847,0.830142324664,36.98,0.582752091373,M-runs,0.830142324664,0.880151627329,0.838022023785
7,10,5,0.27778,0.042494371392,0.0378307218706,0.681741312659,8.06,0.310483493925,SM-runs,0.681741312659,0.976097915721,0.717706971478
8,3,5,0.75766,0.0618367560598,0.417624186414,0.840480297691,14.0,0.0,Baseline,0.840480297691,0.817513540923,0.836475602833
8,3,5,0.54388,0.0594274818581,0.254166353228,0.783552429255,10.96,0.195959179423,M-runs,0.783552429255,0.872870050905,0.797039737425
8,3,5,0.37318,0.0831135825242,0.133293578472,0.759569486838,9.18,1.97676503409,SM-runs,0.759569486838,0.929472603841,0.782443615771
8,5,5,0.65798,0.058203261077,0.359157353705,0.85063556821,24.0,0.0,Baseline,0.85063556821,0.841326461785,0.84901505895
8,5,5,0.48956,0.0407220628161,0.224912157506,0.794493200266,18.54,0.498397431775,M-runs,0.794493200266,0.887671605692,0.80857468383
8,5,5,0.28276,0.0400212743425,0.044477706849,0.690408085845,7.3,0.67082039325,SM-runs,0.690408085845,0.972396188734,0.725318922775
8,10,5,0.59858,0.0508382100393,0.331061135912,0.865524417885,48.0,0.0,Baseline,0.865524417885,0.856139862516,0.863903756856
8,10,5,0.51084,0.0414310801211,0.258692689186,0.832776110564,37.66,0.473708771293,M-runs,0.832776110564,0.879932043602,0.840234642208
8,10,5,0.26766,0.0245752802629,0.0346576776493,0.690815040013,8.06,0.237486841741,SM-runs,0.690815040013,0.978485391194,0.726364350759
10,3,5,0.7409,0.0552373967526,0.410767210386,0.84712095271,15.0,0.0,Baseline,0.84712095271,0.82161796809,0.842695102427
10,3,5,0.51528,0.0475247472376,0.237162873284,0.785699511879,11.02,0.14,M-runs,0.785699511879,0.880960576027,0.800006556071
10,3,5,0.35884,0.0621833932815,0.122866071652,0.755911151225,8.76,1.66805275696,SM-runs,0.755911151225,0.933803371561,0.780098420265
10,5,5,0.6732,0.0426853604881,0.369917594253,0.851893652689,25.0,0.0,Baseline,0.851893652689,0.83758245415,0.849436238459
10,5,5,0.48798,0.0398243593797,0.225457086802,0.796890447347,19.18,0.384187454246,M-runs,0.796890447347,0.888046651219,0.810696877298
10,5,5,0.29156,0.0402214669051,0.051938155369,0.693861828934,7.24,1.25793481548,SM-runs,0.693861828934,0.968602875176,0.728005715444
10,10,5,0.6253,0.0461515980222,0.340525250695,0.864042972164,50.0,0.0,Baseline,0.864042972164,0.848185663435,0.861292370773
10,10,5,0.51026,0.0415392874277,0.25296539933,0.83259183641,39.34,0.514198405287,M-runs,0.83259183641,0.878726446573,0.8398875584
10,10,5,0.27814,0.0313183716052,0.0395196604055,0.684858259813,8.02,0.244131112315,SM-runs,0.684858259813,0.974756995695,0.720492845763
9,3,5,0.75216,0.0438663242135,0.41507777237,0.842246352333,14.0,0.0,Baseline,0.842246352333,0.818698451351,0.838174753031
9,3,5,0.54428,0.0532037743022,0.254846657152,0.783948609445,11.0,0.0,M-runs,0.783948609445,0.872647749954,0.79735908788
9,3,5,0.36904,0.0756314643518,0.132067609895,0.763027425348,9.38,1.79877736254,SM-runs,0.763027425348,0.92997759,0.785729648789
9,5,5,0.67518,0.0493618030465,0.369848977326,0.849026618057,24.0,0.0,Baseline,0.849026618057,0.837183134968,0.846989947325
9,5,5,0.50306,0.0495634583136,0.233120737725,0.792822901586,18.98,0.244131112315,M-runs,0.792822901586,0.884078712551,0.806628314112
9,5,5,0.3002,0.0532146596344,0.0616537674837,0.703096146677,7.74,1.35366170072,SM-runs,0.703096146677,0.964041797134,0.735821422393
9,10,5,0.6084,0.0539006493467,0.328283795553,0.864188075654,49.0,0.0,Baseline,0.864188075654,0.851956640935,0.862076340675
9,10,5,0.5074,0.0456092095963,0.251035831344,0.834936454073,38.6,0.6,M-runs,0.834936454073,0.879061175969,0.841923338508
9,10,5,0.28692,0.0410116276195,0.0455819437869,0.685984063317,8.06,0.369323706252,SM-runs,0.685984063317,0.970946635752,0.721179328922
