Nt,J,lr,loss_mean,loss_std,FPR,TPR,price_mean,price_std,alg,recall,precision,f_beta,acc_term,theta
2,5,5,0.2029,0.0355877788012,0.0497511587091,0.987721613796,19.2334,0.29042665167,SM-runs,0.987721613796,0.827514743833,0.956653123084,gt,0.8
2,5,5,0.0701,0.0395485777241,0.0405892554478,0.989033653381,11.6536,1.51622559008,SM-runs,0.989033653381,0.982159378917,0.987864729055,est,0.3
2,5,5,0.1301,0.0521640680929,0.0314548751265,0.986309126622,19.7413,3.03017540911,SM-runs,0.986309126622,0.881601708207,0.966753982522,est,0.8
2,5,5,0.6667,0.0136458784987,0.00739207195109,0.0469892991177,5.8095,0.0056789083458,SM-runs,0.0469892991177,0.932953585471,0.0558183001612,rand,0.3
2,5,5,0.2041,0.0133075166729,0.00446961498211,0.0512631593329,5.8185,0.0111915146428,SM-runs,0.0512631593329,0.71988551696,0.0606306048451,rand,0.8
3,5,5,0.246,0.0520615020913,0.153040652944,0.974382546784,6.3408,0.136442515368,SM-runs,0.974382546784,0.937597841422,0.968032243757,10,0.3
3,5,5,0.6217,0.133136058226,0.151588506439,0.956778580833,8.411,0.253424150388,SM-runs,0.956778580833,0.602703592838,0.870132501345,10,0.8
3,5,5,0.018,0.00593295878968,0.00822591651538,0.992028568101,13.0837,0.27167077502,SM-runs,0.992028568101,0.996395715098,0.992750349615,-10,0.3
3,5,5,0.0296,0.0139298241195,0.00681144550676,0.989159542162,20.3046,0.443311448081,SM-runs,0.989159542162,0.972071214864,0.986229080739,-10,0.8
3,5,5,0.0483,0.0197233364318,0.0252562114688,0.987211342246,9.5284,0.161428745891,SM-runs,0.987211342246,0.988510306578,0.987421101343,gt,0.3
3,5,5,0.0899,0.0203737576308,0.0217404744807,0.987748498582,13.8136,0.262187795292,SM-runs,0.987748498582,0.916750490427,0.975077542453,gt,0.8
3,5,5,0.0776,0.0272587600598,0.0449382420598,0.988936480743,9.0902,0.835228926702,SM-runs,0.988936480743,0.979876091287,0.987400456805,est,0.3
3,5,5,0.1112,0.082550348273,0.027195841066,0.993750417909,16.1966,2.50292789349,SM-runs,0.993750417909,0.900120659569,0.976109033405,est,0.8
3,5,5,0.6645,0.0179346034247,0.00588345457292,0.0522230158448,5.8285,0.00634428877022,SM-runs,0.0522230158448,0.951815834494,0.0619837646865,rand,0.3
3,5,5,0.1958,0.0106470653234,0.00248373656937,0.0515893254859,5.844,0.0115758369028,SM-runs,0.0515893254859,0.849123376623,0.0611137221299,rand,0.8
4,5,5,0.3898,0.0523618181503,0.212184864484,0.913119614444,7.8704,0.479259261778,SM-runs,0.913119614444,0.905083457863,0.911747593239,10,0.3
4,5,5,0.8478,0.0856,0.205050437758,0.856447794769,12.6744,1.52568379424,SM-runs,0.856447794769,0.513107924039,0.769934047304,10,0.8
4,5,5,0.0118,0.00658483105326,0.00454763836763,0.993036462472,11.8695,0.282638727,SM-runs,0.993036462472,0.997963383822,0.993853345935,-10,0.3
4,5,5,0.0198,0.0090642153549,0.0043072953895,0.987564767464,17.8245,0.355881792173,SM-runs,0.987564767464,0.981463007699,0.986523514761,-10,0.8
4,5,5,0.1419,0.0269646064314,0.0850321642734,0.986418542729,7.2887,0.320312675366,SM-runs,0.986418542729,0.962420642909,0.982323880292,gt,0.3
4,5,5,0.3032,0.0841175368161,0.074359362849,0.983502454362,10.2115,0.395486851867,SM-runs,0.983502454362,0.76297967013,0.937630984073,gt,0.8
4,5,5,0.0522,0.0245878018538,0.029811463344,0.99104031649,8.0682,0.268059247182,SM-runs,0.99104031649,0.986783934305,0.990322246605,est,0.3
4,5,5,0.079,0.0260921444117,0.0192330906956,0.992208845421,13.5948,1.25380563087,SM-runs,0.992208845421,0.926051736006,0.980423175543,est,0.8
4,5,5,0.6656,0.0136469776874,0.00394769024489,0.0502197286218,5.854,0.003,SM-runs,0.0502197286218,0.967816594331,0.0596402772847,rand,0.3
